teamNum,event,district
3793,CHS District Southern Maryland Event,Chesapeake
4099,CHS District Southern Maryland Event,Chesapeake
4137,CHS District Southern Maryland Event,Chesapeake
4242,CHS District Southern Maryland Event,Chesapeake
4464,CHS District Southern Maryland Event,Chesapeake
4514,CHS District Southern Maryland Event,Chesapeake
4541,CHS District Southern Maryland Event,Chesapeake
4821,CHS District Southern Maryland Event,Chesapeake
5115,CHS District Southern Maryland Event,Chesapeake
5243,CHS District Southern Maryland Event,Chesapeake
5587,CHS District Southern Maryland Event,Chesapeake
5841,CHS District Southern Maryland Event,Chesapeake
5945,CHS District Southern Maryland Event,Chesapeake
611,CHS District Southern Maryland Event,Chesapeake
612,CHS District Southern Maryland Event,Chesapeake
620,CHS District Southern Maryland Event,Chesapeake
6213,CHS District Southern Maryland Event,Chesapeake
623,CHS District Southern Maryland Event,Chesapeake
6239,CHS District Southern Maryland Event,Chesapeake
6505,CHS District Southern Maryland Event,Chesapeake
6863,CHS District Southern Maryland Event,Chesapeake
6893,CHS District Southern Maryland Event,Chesapeake
888,CHS District Southern Maryland Event,Chesapeake
1797,Shenzhen Regional,Others
1884,Shenzhen Regional,Others
5445,Shenzhen Regional,Others
5449,Shenzhen Regional,Others
5453,Shenzhen Regional,Others
5516,Shenzhen Regional,Others
5522,Shenzhen Regional,Others
5823,Shenzhen Regional,Others
5831,Shenzhen Regional,Others
5839,Shenzhen Regional,Others
5849,Shenzhen Regional,Others
5883,Shenzhen Regional,Others
6304,Shenzhen Regional,Others
6356,Shenzhen Regional,Others
6383,Shenzhen Regional,Others
6386,Shenzhen Regional,Others
6393,Shenzhen Regional,Others
6402,Shenzhen Regional,Others
6706,Shenzhen Regional,Others
6766,Shenzhen Regional,Others
6801,Shenzhen Regional,Others
6940,Shenzhen Regional,Others
6941,Shenzhen Regional,Others
6946,Shenzhen Regional,Others
6948,Shenzhen Regional,Others
6952,Shenzhen Regional,Others
7000,Shenzhen Regional,Others
7006,Shenzhen Regional,Others
7009,Shenzhen Regional,Others
7047,Shenzhen Regional,Others
7080,Shenzhen Regional,Others
7095,Shenzhen Regional,Others
7149,Shenzhen Regional,Others
7184,Shenzhen Regional,Others
7238,Shenzhen Regional,Others
1076,FIM District Belleville Event,Michigan
1189,FIM District Belleville Event,Michigan
1481,FIM District Belleville Event,Michigan
2137,FIM District Belleville Event,Michigan
240,FIM District Belleville Event,Michigan
247,FIM District Belleville Event,Michigan
2620,FIM District Belleville Event,Michigan
2834,FIM District Belleville Event,Michigan
313,FIM District Belleville Event,Michigan
4395,FIM District Belleville Event,Michigan
4405,FIM District Belleville Event,Michigan
4680,FIM District Belleville Event,Michigan
4737,FIM District Belleville Event,Michigan
4838,FIM District Belleville Event,Michigan
4840,FIM District Belleville Event,Michigan
4998,FIM District Belleville Event,Michigan
5046,FIM District Belleville Event,Michigan
5053,FIM District Belleville Event,Michigan
5065,FIM District Belleville Event,Michigan
5090,FIM District Belleville Event,Michigan
5217,FIM District Belleville Event,Michigan
5467,FIM District Belleville Event,Michigan
5530,FIM District Belleville Event,Michigan
5577,FIM District Belleville Event,Michigan
5619,FIM District Belleville Event,Michigan
5901,FIM District Belleville Event,Michigan
5907,FIM District Belleville Event,Michigan
5915,FIM District Belleville Event,Michigan
6013,FIM District Belleville Event,Michigan
6057,FIM District Belleville Event,Michigan
6116,FIM District Belleville Event,Michigan
6136,FIM District Belleville Event,Michigan
6152,FIM District Belleville Event,Michigan
6528,FIM District Belleville Event,Michigan
6570,FIM District Belleville Event,Michigan
66,FIM District Belleville Event,Michigan
6615,FIM District Belleville Event,Michigan
6616,FIM District Belleville Event,Michigan
7145,FIM District Belleville Event,Michigan
7175,FIM District Belleville Event,Michigan
815,FIM District Belleville Event,Michigan
263,Regal Eagle Rampage,Others
271,Regal Eagle Rampage,Others
28,Regal Eagle Rampage,Others
2869,Regal Eagle Rampage,Others
333,Regal Eagle Rampage,Others
3950,Regal Eagle Rampage,Others
4458,Regal Eagle Rampage,Others
5016,Regal Eagle Rampage,Others
527,Regal Eagle Rampage,Others
5736,Regal Eagle Rampage,Others
6911,Regal Eagle Rampage,Others
5308,Shanghai Regional,Others
5451,Shanghai Regional,Others
5453,Shanghai Regional,Others
5515,Shanghai Regional,Others
5823,Shanghai Regional,Others
5839,Shanghai Regional,Others
5883,Shanghai Regional,Others
6018,Shanghai Regional,Others
6304,Shanghai Regional,Others
6353,Shanghai Regional,Others
6354,Shanghai Regional,Others
6360,Shanghai Regional,Others
6361,Shanghai Regional,Others
6362,Shanghai Regional,Others
6376,Shanghai Regional,Others
6386,Shanghai Regional,Others
6392,Shanghai Regional,Others
6394,Shanghai Regional,Others
6399,Shanghai Regional,Others
6433,Shanghai Regional,Others
6441,Shanghai Regional,Others
6487,Shanghai Regional,Others
6494,Shanghai Regional,Others
6771,Shanghai Regional,Others
6803,Shanghai Regional,Others
6818,Shanghai Regional,Others
6827,Shanghai Regional,Others
6907,Shanghai Regional,Others
6940,Shanghai Regional,Others
6941,Shanghai Regional,Others
6949,Shanghai Regional,Others
6967,Shanghai Regional,Others
6970,Shanghai Regional,Others
6971,Shanghai Regional,Others
6986,Shanghai Regional,Others
6990,Shanghai Regional,Others
6991,Shanghai Regional,Others
6997,Shanghai Regional,Others
7001,Shanghai Regional,Others
7002,Shanghai Regional,Others
7047,Shanghai Regional,Others
7134,Shanghai Regional,Others
7146,Shanghai Regional,Others
7242,Shanghai Regional,Others
1138,Ventura Regional,Others
114,Ventura Regional,Others
1266,Ventura Regional,Others
1572,Ventura Regional,Others
2486,Ventura Regional,Others
3120,Ventura Regional,Others
3328,Ventura Regional,Others
3512,Ventura Regional,Others
3851,Ventura Regional,Others
3863,Ventura Regional,Others
3925,Ventura Regional,Others
3993,Ventura Regional,Others
4078,Ventura Regional,Others
4501,Ventura Regional,Others
4578,Ventura Regional,Others
4711,Ventura Regional,Others
4913,Ventura Regional,Others
5102,Ventura Regional,Others
5136,Ventura Regional,Others
5199,Ventura Regional,Others
5515,Ventura Regional,Others
5669,Ventura Regional,Others
5678,Ventura Regional,Others
580,Ventura Regional,Others
5818,Ventura Regional,Others
589,Ventura Regional,Others
6398,Ventura Regional,Others
6417,Ventura Regional,Others
6430,Ventura Regional,Others
6553,Ventura Regional,Others
6560,Ventura Regional,Others
6668,Ventura Regional,Others
6706,Ventura Regional,Others
6764,Ventura Regional,Others
691,Ventura Regional,Others
6934,Ventura Regional,Others
6967,Ventura Regional,Others
7323,Ventura Regional,Others
7324,Ventura Regional,Others
7326,Ventura Regional,Others
7327,Ventura Regional,Others
968,Ventura Regional,Others
1378,Hawaii Regional,Others
1622,Hawaii Regional,Others
1661,Hawaii Regional,Others
1739,Hawaii Regional,Others
2090,Hawaii Regional,Others
216,Hawaii Regional,Michigan
2437,Hawaii Regional,Others
2438,Hawaii Regional,Others
2439,Hawaii Regional,Others
244,Hawaii Regional,Michigan
2441,Hawaii Regional,Others
2443,Hawaii Regional,Others
2444,Hawaii Regional,Others
2445,Hawaii Regional,Others
2465,Hawaii Regional,Others
2477,Hawaii Regional,Others
2853,Hawaii Regional,Others
288,Hawaii Regional,Michigan
2896,Hawaii Regional,Others
3008,Hawaii Regional,Others
359,Hawaii Regional,Others
368,Hawaii Regional,Others
3721,Hawaii Regional,Others
3800,Hawaii Regional,Others
3878,Hawaii Regional,Others
3881,Hawaii Regional,Others
3882,Hawaii Regional,Others
4253,Hawaii Regional,Others
4270,Hawaii Regional,Others
4984,Hawaii Regional,Others
5625,Hawaii Regional,Others
5701,Hawaii Regional,Others
6308,Hawaii Regional,Others
6309,Hawaii Regional,Others
6704,Hawaii Regional,Others
6909,Hawaii Regional,Others
7069,Hawaii Regional,Others
1165,Arizona West Regional,Others
1212,Arizona West Regional,Others
1290,Arizona West Regional,Others
1492,Arizona West Regional,Others
1633,Arizona West Regional,Others
1726,Arizona West Regional,Others
2375,Arizona West Regional,Others
2403,Arizona West Regional,Others
2449,Arizona West Regional,Others
2478,Arizona West Regional,Others
2647,Arizona West Regional,Others
2662,Arizona West Regional,Others
2840,Arizona West Regional,Others
2844,Arizona West Regional,Others
3019,Arizona West Regional,Others
3133,Arizona West Regional,Others
3187,Arizona West Regional,Others
3853,Arizona West Regional,Others
3944,Arizona West Regional,Others
4111,Arizona West Regional,Others
4146,Arizona West Regional,Others
4496,Arizona West Regional,Others
4565,Arizona West Regional,Others
498,Arizona West Regional,Others
5200,Arizona West Regional,Others
5465,Arizona West Regional,Others
5613,Arizona West Regional,Others
6314,Arizona West Regional,Others
6352,Arizona West Regional,Others
6372,Arizona West Regional,Others
6413,Arizona West Regional,Others
6479,Arizona West Regional,Others
6674,Arizona West Regional,Others
6683,Arizona West Regional,Others
6748,Arizona West Regional,Others
6833,Arizona West Regional,Others
6871,Arizona West Regional,Others
6922,Arizona West Regional,Others
698,Arizona West Regional,Others
7017,Arizona West Regional,Others
7214,Arizona West Regional,Others
991,Arizona West Regional,Others
1258,PNW District Glacier Peak Event,Pacific Northwest
1294,PNW District Glacier Peak Event,Pacific Northwest
1983,PNW District Glacier Peak Event,Pacific Northwest
2412,PNW District Glacier Peak Event,Pacific Northwest
2522,PNW District Glacier Peak Event,Pacific Northwest
2903,PNW District Glacier Peak Event,Pacific Northwest
2910,PNW District Glacier Peak Event,Pacific Northwest
2928,PNW District Glacier Peak Event,Pacific Northwest
2930,PNW District Glacier Peak Event,Pacific Northwest
2980,PNW District Glacier Peak Event,Pacific Northwest
3070,PNW District Glacier Peak Event,Pacific Northwest
3218,PNW District Glacier Peak Event,Pacific Northwest
3268,PNW District Glacier Peak Event,Pacific Northwest
3663,PNW District Glacier Peak Event,Pacific Northwest
4060,PNW District Glacier Peak Event,Pacific Northwest
4077,PNW District Glacier Peak Event,Pacific Northwest
4173,PNW District Glacier Peak Event,Pacific Northwest
4180,PNW District Glacier Peak Event,Pacific Northwest
4205,PNW District Glacier Peak Event,Pacific Northwest
4309,PNW District Glacier Peak Event,Pacific Northwest
4450,PNW District Glacier Peak Event,Pacific Northwest
4488,PNW District Glacier Peak Event,Pacific Northwest
4512,PNW District Glacier Peak Event,Pacific Northwest
4681,PNW District Glacier Peak Event,Pacific Northwest
4682,PNW District Glacier Peak Event,Pacific Northwest
4683,PNW District Glacier Peak Event,Pacific Northwest
4911,PNW District Glacier Peak Event,Pacific Northwest
4915,PNW District Glacier Peak Event,Pacific Northwest
4918,PNW District Glacier Peak Event,Pacific Northwest
492,PNW District Glacier Peak Event,Pacific Northwest
5683,PNW District Glacier Peak Event,Pacific Northwest
5748,PNW District Glacier Peak Event,Pacific Northwest
5827,PNW District Glacier Peak Event,Pacific Northwest
5941,PNW District Glacier Peak Event,Pacific Northwest
7118,PNW District Glacier Peak Event,Pacific Northwest
949,PNW District Glacier Peak Event,Pacific Northwest
1058,NE District North Shore Event,New England
125,NE District North Shore Event,New England
1289,NE District North Shore Event,New England
133,NE District North Shore Event,New England
1474,NE District North Shore Event,New England
1761,NE District North Shore Event,New England
1965,NE District North Shore Event,New England
2084,NE District North Shore Event,New England
238,NE District North Shore Event,New England
2423,NE District North Shore Event,New England
246,NE District North Shore Event,New England
2713,NE District North Shore Event,New England
2876,NE District North Shore Event,New England
2877,NE District North Shore Event,New England
319,NE District North Shore Event,New England
3205,NE District North Shore Event,New England
3467,NE District North Shore Event,New England
4034,NE District North Shore Event,New England
4169,NE District North Shore Event,New England
4311,NE District North Shore Event,New England
4473,NE District North Shore Event,New England
